Date,Open,High,Low,Close,Adj Close,Volume
2020-04-17,10.473552703857422,10.473552703857422,10.273554801940918,10.326186180114746,9.800837516784668,443717
2020-04-20,10.31566047668457,10.73670768737793,10.252503395080566,10.63144588470459,10.090567588806152,729122
2020-04-21,10.63144588470459,10.63144588470459,9.873559951782227,10.084083557128906,9.571052551269531,686242
2020-04-22,9.852507591247559,10.210397720336914,9.578826904296875,10.199872016906738,9.680950164794922,338337
2020-04-23,10.368290901184082,10.52618408203125,10.273554801940918,10.336711883544922,9.81082820892334,1390254
2020-04-24,10.378816604614258,10.42092227935791,10.210397720336914,10.347238540649414,9.820818901062012,353733
2020-04-27,10.42092227935791,10.841968536376953,10.38934326171875,10.73670768737793,10.190473556518555,952423
2020-04-28,10.789338111877441,10.94723129272461,10.684077262878418,10.73670768737793,10.190473556518555,377432
2020-04-29,10.789338111877441,10.999861717224121,10.789338111877441,10.999861717224121,10.440239906311035,646982
2020-04-30,11.05249309539795,11.210386276245117,10.999861717224121,11.105124473571777,10.540146827697754,487965
2020-05-04,10.841968536376953,11.157754898071289,10.63144588470459,11.157754898071289,10.590100288391113,442762
2020-05-05,11.263016700744629,11.684063911437988,11.263016700744629,11.684063911437988,11.089632987976074,720740
2020-05-06,11.894588470458984,12.420896530151367,11.684063911437988,12.368266105651855,11.739026069641113,1213513
2020-05-07,12.578789710998535,12.736682891845703,11.947218894958496,12.263004302978516,11.639119148254395,1543542
2020-05-08,12.315634727478027,12.368266105651855,11.841957092285156,11.894588470458984,11.289446830749512,834099
2020-05-11,11.999850273132324,12.210372924804688,11.736695289611816,12.052480697631836,11.439306259155273,558601
2020-05-12,11.999850273132324,12.210372924804688,11.894588470458984,12.210372924804688,11.589165687561035,406419
2020-05-13,12.105111122131348,12.420896530151367,12.052480697631836,12.420896530151367,11.788978576660156,442613
2020-05-14,12.210372924804688,12.210372924804688,11.684063911437988,11.684063911437988,11.089632987976074,722042
2020-05-15,11.684063911437988,11.894588470458984,11.578802108764648,11.736695289611816,11.139586448669434,458907
2020-05-18,11.684063911437988,11.947218894958496,11.684063911437988,11.841957092285156,11.239493370056152,403756
2020-05-19,11.841957092285156,12.052480697631836,11.789325714111328,11.789325714111328,11.189539909362793,314868
2020-05-20,11.789325714111328,11.841957092285156,11.684063911437988,11.736695289611816,11.139586448669434,250803
2020-05-21,11.684063911437988,11.841957092285156,11.52617073059082,11.63143253326416,11.039679527282715,402752
2020-05-22,11.841957092285156,11.841957092285156,11.42090892791748,11.52617073059082,10.939772605895996,414490
2020-05-25,11.473540306091309,11.52617073059082,11.263016700744629,11.473540306091309,10.889820098876953,228762
2020-05-26,11.473540306091309,11.52617073059082,11.368279457092285,11.42090892791748,10.839865684509277,312499
2020-05-27,11.52617073059082,11.578802108764648,11.42090892791748,11.473540306091309,10.889820098876953,223256
2020-05-28,11.473540306091309,11.578802108764648,11.473540306091309,11.473540306091309,10.889820098876953,305510
2020-05-29,11.473540306091309,11.473540306091309,11.368279457092285,11.368279457092285,10.78991413116455,182630
2020-06-01,11.368279457092285,11.841957092285156,11.368279457092285,11.736695289611816,11.139586448669434,651276
2020-06-02,11.736695289611816,11.841957092285156,11.578802108764648,11.684063911437988,11.089632987976074,273798
2020-06-03,11.63143253326416,11.789325714111328,11.63143253326416,11.736695289611816,11.139586448669434,229749
2020-06-04,11.736695289611816,11.894588470458984,11.736695289611816,11.894588470458984,11.289446830749512,271335
2020-06-05,11.894588470458984,11.999850273132324,11.789325714111328,11.894588470458984,11.289446830749512,207208
2020-06-08,11.894588470458984,11.894588470458984,11.63143253326416,11.684063911437988,11.089632987976074,326806
2020-06-09,11.684063911437988,11.789325714111328,11.63143253326416,11.736695289611816,11.139586448669434,248406
2020-06-10,11.736695289611816,11.841957092285156,11.52617073059082,11.684063911437988,11.089632987976074,669949
2020-06-11,11.578802108764648,11.578802108764648,11.210386276245117,11.263016700744629,10.690006256103516,782615
2020-06-12,10.63144588470459,11.05249309539795,10.63144588470459,10.999861717224121,10.440239906311035,535332
2020-06-15,10.999861717224121,11.157754898071289,10.73670768737793,11.105124473571777,10.540146827697754,349803
2020-06-16,11.105124473571777,11.42090892791748,11.105124473571777,11.368279457092285,10.78991413116455,628714
2020-06-17,11.52617073059082,12.105111122131348,11.52617073059082,11.894588470458984,11.289446830749512,840724
2020-06-18,13.052468299865723,13.052468299865723,12.684052467346191,13.052468299865723,12.388419151306152,5142584
2020-06-19,13.262991905212402,13.31562328338623,12.684052467346191,13.105098724365234,12.438371658325195,3839155
2020-06-22,12.841943740844727,12.999836921691895,12.631421089172363,12.894575119018555,12.238558769226074,1493853
2020-06-23,12.947205543518066,12.999836921691895,12.736682891845703,12.894575119018555,12.238558769226074,587199
2020-06-24,13.052468299865723,13.210360527038574,12.947205543518066,12.999836921691895,12.338465690612793,657599
2020-06-29,12.736682891845703,12.841943740844727,12.684052467346191,12.789313316345215,12.138651847839355,611388
2020-06-30,12.736682891845703,12.947205543518066,12.684052467346191,12.894575119018555,12.238558769226074,527587
2020-07-01,12.894575119018555,13.157730102539062,12.789313316345215,13.105098724365234,12.438371658325195,642410
2020-07-02,13.105098724365234,13.157730102539062,12.841943740844727,13.052468299865723,12.388419151306152,679858
2020-07-03,13.052468299865723,13.105098724365234,12.789313316345215,12.894575119018555,12.238558769226074,631947
2020-07-06,13.052468299865723,13.157730102539062,12.999836921691895,13.052468299865723,12.388419151306152,714796
2020-07-07,13.157730102539062,13.157730102539062,12.736682891845703,12.789313316345215,12.138651847839355,684605
2020-07-08,12.736682891845703,12.894575119018555,12.736682891845703,12.894575119018555,12.238558769226074,513008
2020-07-09,13.052468299865723,13.052468299865723,12.736682891845703,12.736682891845703,12.088699340820312,624347
2020-07-10,12.841943740844727,13.105098724365234,12.684052467346191,13.105098724365234,12.438371658325195,1084302
2020-07-13,14.210348129272461,14.368241310119629,13.473514556884766,14.368241310119629,13.637251853942871,5396191
2020-07-14,13.84193229675293,14.262978553771973,13.789300918579102,13.84193229675293,13.13771915435791,2430462
2020-07-15,14.105086326599121,14.210348129272461,13.789300918579102,13.894562721252441,13.187671661376953,977897
2020-07-16,13.789300918579102,15.262967109680176,13.789300918579102,15.210335731506348,14.436504364013672,2196487
2020-07-17,15.262967109680176,15.684014320373535,14.52613353729248,14.8419189453125,14.086831092834473,3774970
2020-07-20,14.894550323486328,14.894550323486328,14.3156099319458,14.42087173461914,13.687204360961914,1699669
2020-07-21,14.473503112792969,14.631396293640137,14.210348129272461,14.262978553771973,13.537343978881836,948931
2020-07-22,14.736658096313477,14.736658096313477,14.262978553771973,14.368241310119629,13.637251853942871,605476
2020-07-23,14.42087173461914,14.473503112792969,14.157716751098633,14.262978553771973,13.537343978881836,580018
2020-07-24,14.157716751098633,14.368241310119629,13.84193229675293,13.94719409942627,13.237625122070312,921524
2020-07-27,13.894562721252441,13.999824523925781,13.31562328338623,13.631407737731934,12.937905311584473,1010133
2020-07-28,13.473514556884766,13.526145935058594,12.736682891845703,13.052468299865723,12.388419151306152,1076362
2020-07-29,13.052468299865723,13.526145935058594,12.999836921691895,13.368253707885742,12.688138961791992,475010
2020-07-30,13.736669540405273,13.736669540405273,13.42088508605957,13.526145935058594,12.837998390197754,363202
2020-07-31,13.473514556884766,13.473514556884766,12.999836921691895,13.31562328338623,12.63818645477295,430635
2020-08-03,13.42088508605957,13.42088508605957,12.947205543518066,13.105098724365234,12.438371658325195,400115
2020-08-04,13.105098724365234,13.368253707885742,13.105098724365234,13.31562328338623,12.63818645477295,462276
2020-08-05,13.368253707885742,13.999824523925781,13.31562328338623,13.999824523925781,13.287578582763672,733702
2020-08-06,14.262978553771973,14.262978553771973,13.894562721252441,13.894562721252441,13.187671661376953,901078
2020-08-07,13.94719409942627,13.94719409942627,13.578777313232422,13.84193229675293,13.13771915435791,384147
2020-08-10,13.94719409942627,14.105086326599121,13.736669540405273,13.999824523925781,13.287578582763672,597559
2020-08-11,13.473514556884766,13.684039115905762,13.157730102539062,13.42088508605957,12.738092422485352,1080643
2020-08-12,13.42088508605957,13.42088508605957,12.947205543518066,13.105098724365234,12.438371658325195,817566
2020-08-13,12.420896530151367,12.420896530151367,11.841957092285156,12.15774154663086,11.539212226867676,4157954
2020-08-14,11.999850273132324,12.052480697631836,11.789325714111328,11.947218894958496,11.339399337768555,1095401
2020-08-17,11.999850273132324,12.210372924804688,11.841957092285156,12.15774154663086,11.539212226867676,807462
2020-08-18,12.210372924804688,12.631421089172363,12.15774154663086,12.420896530151367,11.788978576660156,946594
2020-08-19,12.420896530151367,12.684052467346191,12.368266105651855,12.473527908325195,11.838932991027832,539797
2020-08-20,12.473527908325195,12.526159286499023,11.578802108764648,11.894588470458984,11.289446830749512,1146002
2020-08-21,12.263004302978516,12.263004302978516,11.894588470458984,12.15774154663086,11.539212226867676,342006
2020-08-24,12.315634727478027,12.315634727478027,12.052480697631836,12.105111122131348,11.489258766174316,224313
2020-08-25,12.105111122131348,12.263004302978516,12.105111122131348,12.210372924804688,11.589165687561035,224256
2020-08-26,12.263004302978516,12.578789710998535,12.263004302978516,12.420896530151367,11.788978576660156,525357
2020-08-27,12.420896530151367,12.526159286499023,12.15774154663086,12.210372924804688,11.589165687561035,241398
2020-08-28,12.210372924804688,12.315634727478027,12.105111122131348,12.210372924804688,11.589165687561035,264104
2020-08-31,12.473527908325195,12.578789710998535,12.315634727478027,12.473527908325195,11.838932991027832,613971
2020-09-01,12.473527908325195,12.736682891845703,12.420896530151367,12.526159286499023,11.888886451721191,903922
2020-09-02,12.631421089172363,12.631421089172363,12.315634727478027,12.526159286499023,11.888886451721191,400320
2020-09-03,12.578789710998535,12.736682891845703,12.526159286499023,12.578789710998535,11.938838958740234,926262
2020-09-04,12.526159286499023,12.526159286499023,12.210372924804688,12.315634727478027,11.689072608947754,532697
2020-09-07,12.315634727478027,12.526159286499023,12.315634727478027,12.368266105651855,11.739026069641113,540708
2020-09-08,12.578789710998535,12.894575119018555,12.315634727478027,12.368266105651855,11.739026069641113,1007963
2020-09-09,12.315634727478027,12.526159286499023,12.263004302978516,12.473527908325195,11.838932991027832,285008
2020-09-10,12.473527908325195,12.578789710998535,12.420896530151367,12.420896530151367,11.788978576660156,339158
2020-09-11,12.526159286499023,12.526159286499023,12.15774154663086,12.210372924804688,11.589165687561035,692084
2020-09-14,12.315634727478027,12.578789710998535,12.105111122131348,12.420896530151367,11.788978576660156,707292
2020-09-15,12.473527908325195,12.526159286499023,12.315634727478027,12.315634727478027,11.689072608947754,278779
2020-09-16,12.315634727478027,12.315634727478027,12.210372924804688,12.315634727478027,11.689072608947754,355997
2020-09-17,12.315634727478027,12.526159286499023,12.263004302978516,12.315634727478027,11.689072608947754,743900
2020-09-18,12.315634727478027,12.368266105651855,12.210372924804688,12.315634727478027,11.689072608947754,314487
2020-09-21,12.263004302978516,12.420896530151367,12.263004302978516,12.315634727478027,11.689072608947754,382854
2020-09-22,12.315634727478027,12.368266105651855,12.105111122131348,12.210372924804688,11.589165687561035,315404
2020-09-23,12.105111122131348,12.210372924804688,11.947218894958496,12.052480697631836,11.439306259155273,479280
2020-09-24,11.947218894958496,11.947218894958496,11.684063911437988,11.789325714111328,11.189539909362793,565257
2020-09-25,11.789325714111328,11.894588470458984,11.42090892791748,11.473540306091309,10.889820098876953,611862
2020-09-28,11.52617073059082,11.736695289611816,11.52617073059082,11.684063911437988,11.089632987976074,271309
2020-09-29,11.736695289611816,11.999850273132324,11.736695289611816,11.999850273132324,11.38935375213623,350841
2020-09-30,11.999850273132324,12.210372924804688,11.999850273132324,12.052480697631836,11.439306259155273,181786
2020-10-05,12.105111122131348,12.263004302978516,12.052480697631836,12.210372924804688,11.589165687561035,314497
2020-10-06,12.315634727478027,12.420896530151367,12.263004302978516,12.368266105651855,11.739026069641113,234292
2020-10-07,12.420896530151367,12.473527908325195,12.315634727478027,12.473527908325195,11.838932991027832,270756
2020-10-08,12.526159286499023,12.631421089172363,12.420896530151367,12.631421089172363,11.98879337310791,578408
2020-10-12,12.631421089172363,12.631421089172363,12.263004302978516,12.263004302978516,11.639119148254395,503264
2020-10-13,12.263004302978516,12.263004302978516,12.052480697631836,12.105111122131348,11.489258766174316,361099
2020-10-14,12.210372924804688,12.210372924804688,12.105111122131348,12.15774154663086,11.539212226867676,127303
2020-10-15,12.15774154663086,12.210372924804688,12.052480697631836,12.210372924804688,11.589165687561035,92485
2020-10-16,12.210372924804688,12.789313316345215,12.105111122131348,12.105111122131348,11.489258766174316,2492836
2020-10-19,12.105111122131348,12.315634727478027,12.105111122131348,12.210372924804688,11.589165687561035,140603
2020-10-20,12.210372924804688,12.210372924804688,12.052480697631836,12.15774154663086,11.539212226867676,157719
2020-10-21,12.15774154663086,12.210372924804688,12.105111122131348,12.210372924804688,11.589165687561035,162470
2020-10-22,12.210372924804688,12.210372924804688,12.052480697631836,12.15774154663086,11.539212226867676,193031
2020-10-23,12.210372924804688,12.210372924804688,12.105111122131348,12.15774154663086,11.539212226867676,170054
2020-10-26,12.105111122131348,12.210372924804688,12.052480697631836,12.052480697631836,11.439306259155273,233729
2020-10-27,11.947218894958496,12.052480697631836,11.947218894958496,11.947218894958496,11.339399337768555,251111
2020-10-28,11.947218894958496,12.052480697631836,11.894588470458984,11.947218894958496,11.339399337768555,250803
2020-10-29,11.789325714111328,11.841957092285156,11.684063911437988,11.789325714111328,11.189539909362793,350555
2020-10-30,11.894588470458984,11.894588470458984,11.684063911437988,11.736695289611816,11.139586448669434,213008
2020-11-02,11.736695289611816,11.789325714111328,11.63143253326416,11.684063911437988,11.089632987976074,213339
2020-11-03,11.894588470458984,11.894588470458984,11.736695289611816,11.789325714111328,11.189539909362793,189052
2020-11-04,11.789325714111328,11.894588470458984,11.789325714111328,11.789325714111328,11.189539909362793,112164
2020-11-05,11.841957092285156,11.841957092285156,11.789325714111328,11.841957092285156,11.239493370056152,123542
2020-11-06,11.841957092285156,11.841957092285156,11.789325714111328,11.789325714111328,11.189539909362793,96312
2020-11-09,11.789325714111328,11.894588470458984,11.789325714111328,11.894588470458984,11.289446830749512,166681
2020-11-10,11.894588470458984,11.894588470458984,11.789325714111328,11.789325714111328,11.189539909362793,266943
2020-11-11,11.894588470458984,12.105111122131348,11.894588470458984,11.999850273132324,11.38935375213623,350534
2020-11-12,12.210372924804688,12.210372924804688,12.052480697631836,12.105111122131348,11.489258766174316,343963
2020-11-13,12.420896530151367,12.526159286499023,12.263004302978516,12.315634727478027,11.689072608947754,891797
2020-11-16,12.420896530151367,12.420896530151367,12.210372924804688,12.263004302978516,11.639119148254395,176394
2020-11-17,12.315634727478027,12.315634727478027,12.210372924804688,12.210372924804688,11.589165687561035,271776
2020-11-18,12.15774154663086,12.315634727478027,12.15774154663086,12.263004302978516,11.639119148254395,231701
2020-11-19,12.263004302978516,12.368266105651855,12.210372924804688,12.263004302978516,11.639119148254395,206526
2020-11-20,12.368266105651855,12.368266105651855,12.210372924804688,12.315634727478027,11.689072608947754,206210
2020-11-23,12.315634727478027,12.473527908325195,12.263004302978516,12.368266105651855,11.739026069641113,497807
2020-11-24,12.578789710998535,12.789313316345215,12.420896530151367,12.526159286499023,11.888886451721191,804107
2020-11-25,12.631421089172363,12.631421089172363,12.368266105651855,12.368266105651855,11.739026069641113,322490
2020-11-26,12.473527908325195,12.684052467346191,12.420896530151367,12.578789710998535,11.938838958740234,407300
2020-11-27,12.736682891845703,12.736682891845703,12.473527908325195,12.578789710998535,11.938838958740234,455751
2020-11-30,12.578789710998535,13.262991905212402,12.578789710998535,12.999836921691895,12.338465690612793,1824365
2020-12-01,13.262991905212402,13.262991905212402,12.841943740844727,13.157730102539062,12.488326072692871,808609
2020-12-02,12.999836921691895,13.210360527038574,12.947205543518066,12.999836921691895,12.338465690612793,715458
2020-12-03,13.105098724365234,13.157730102539062,12.789313316345215,12.894575119018555,12.238558769226074,792780
2020-12-04,12.841943740844727,12.947205543518066,12.841943740844727,12.947205543518066,12.288511276245117,534097
2020-12-07,13.368253707885742,13.473514556884766,12.999836921691895,13.262991905212402,12.588232040405273,1190859
2020-12-08,13.157730102539062,13.157730102539062,12.420896530151367,12.631421089172363,11.98879337310791,1610287
2020-12-09,12.526159286499023,12.631421089172363,11.999850273132324,12.263004302978516,11.639119148254395,1668500
2020-12-10,12.210372924804688,12.684052467346191,12.210372924804688,12.631421089172363,11.98879337310791,1202191
2020-12-11,12.684052467346191,13.473514556884766,12.263004302978516,13.473514556884766,12.788044929504395,2756944
2020-12-14,13.789300918579102,13.894562721252441,13.157730102539062,13.526145935058594,12.837998390197754,2158676
2020-12-15,13.473514556884766,13.526145935058594,12.999836921691895,13.052468299865723,12.388419151306152,852222
2020-12-16,13.052468299865723,13.210360527038574,13.052468299865723,13.157730102539062,12.488326072692871,536376
2020-12-17,13.210360527038574,13.210360527038574,12.999836921691895,13.157730102539062,12.488326072692871,494713
2020-12-18,13.210360527038574,13.31562328338623,13.105098724365234,13.105098724365234,12.438371658325195,735312
2020-12-21,13.157730102539062,13.31562328338623,12.947205543518066,13.105098724365234,12.438371658325195,961412
2020-12-22,13.105098724365234,13.105098724365234,12.736682891845703,12.736682891845703,12.088699340820312,793379
2020-12-23,12.736682891845703,12.947205543518066,12.684052467346191,12.736682891845703,12.088699340820312,619635
2020-12-24,12.894575119018555,12.947205543518066,12.684052467346191,12.789313316345215,12.138651847839355,510494
2020-12-25,13.105098724365234,13.105098724365234,12.736682891845703,12.789313316345215,12.138651847839355,508603
2020-12-28,12.947205543518066,12.947205543518066,12.631421089172363,12.841943740844727,12.188605308532715,463255
2020-12-29,12.947205543518066,12.947205543518066,12.789313316345215,12.789313316345215,12.138651847839355,474692
2020-12-30,12.789313316345215,12.894575119018555,12.631421089172363,12.841943740844727,12.188605308532715,782234
2020-12-31,12.789313316345215,12.947205543518066,12.736682891845703,12.947205543518066,12.288511276245117,715393
2021-01-04,13.105098724365234,13.105098724365234,12.736682891845703,12.789313316345215,12.138651847839355,724863
2021-01-05,12.841943740844727,13.157730102539062,12.578789710998535,12.999836921691895,12.338465690612793,4461349
2021-01-06,12.999836921691895,12.999836921691895,12.420896530151367,12.631421089172363,11.98879337310791,1223027
2021-01-07,12.684052467346191,12.684052467346191,12.420896530151367,12.578789710998535,11.938838958740234,619084
2021-01-08,12.578789710998535,12.578789710998535,12.420896530151367,12.473527908325195,11.838932991027832,549126
2021-01-11,12.315634727478027,12.368266105651855,12.210372924804688,12.315634727478027,11.689072608947754,891022
2021-01-12,12.315634727478027,12.315634727478027,12.105111122131348,12.15774154663086,11.539212226867676,655508
2021-01-13,12.15774154663086,12.315634727478027,12.15774154663086,12.315634727478027,11.689072608947754,398057
2021-01-14,12.315634727478027,12.315634727478027,12.15774154663086,12.263004302978516,11.639119148254395,442116
2021-01-15,12.315634727478027,12.473527908325195,12.105111122131348,12.210372924804688,11.589165687561035,660751
2021-01-18,12.315634727478027,12.420896530151367,12.052480697631836,12.420896530151367,11.788978576660156,831404
2021-01-19,12.526159286499023,12.947205543518066,12.368266105651855,12.684052467346191,12.03874683380127,1309885
2021-01-20,12.736682891845703,13.052468299865723,12.473527908325195,13.052468299865723,12.388419151306152,2859568
2021-01-21,12.947205543518066,13.157730102539062,11.999850273132324,11.999850273132324,11.38935375213623,3263748
2021-01-22,12.15774154663086,12.631421089172363,12.15774154663086,12.368266105651855,11.739026069641113,1042364
2021-01-25,12.578789710998535,12.684052467346191,12.263004302978516,12.631421089172363,11.98879337310791,746998
2021-01-26,12.631421089172363,12.631421089172363,12.368266105651855,12.473527908325195,11.838932991027832,494556
2021-01-27,12.473527908325195,12.789313316345215,12.420896530151367,12.631421089172363,11.98879337310791,1244847
2021-01-28,12.631421089172363,12.631421089172363,12.473527908325195,12.526159286499023,11.888886451721191,1000358
2021-01-29,12.526159286499023,12.684052467346191,12.315634727478027,12.315634727478027,11.689072608947754,1107809
2021-02-01,12.368266105651855,12.578789710998535,12.263004302978516,12.473527908325195,11.838932991027832,514221
2021-02-02,12.473527908325195,12.631421089172363,12.473527908325195,12.473527908325195,11.838932991027832,653611
2021-02-03,12.631421089172363,12.736682891845703,12.473527908325195,12.526159286499023,11.888886451721191,378106
2021-02-04,12.526159286499023,12.578789710998535,12.420896530151367,12.526159286499023,11.888886451721191,225485
2021-02-05,12.526159286499023,12.578789710998535,12.420896530151367,12.526159286499023,11.888886451721191,328705
2021-02-17,12.631421089172363,12.631421089172363,12.473527908325195,12.631421089172363,11.98879337310791,617531
2021-02-18,12.684052467346191,13.105098724365234,12.631421089172363,12.789313316345215,12.138651847839355,1890421
2021-02-19,12.841943740844727,13.052468299865723,12.789313316345215,12.894575119018555,12.238558769226074,1097268
2021-02-22,12.841943740844727,13.210360527038574,12.841943740844727,13.210360527038574,12.538278579711914,2123716
2021-02-23,13.31562328338623,13.368253707885742,13.157730102539062,13.210360527038574,12.538278579711914,1309770
2021-02-24,13.210360527038574,13.262991905212402,12.999836921691895,13.052468299865723,12.388419151306152,662736
2021-02-25,12.999836921691895,13.210360527038574,12.947205543518066,13.157730102539062,12.488326072692871,703511
